2.081263259661089715e-01
2.081291206208961686e-01
2.081375050355847856e-01
2.081347101556310641e-01
2.081375050355847856e-01
2.081375050355847856e-01
2.081375050355847856e-01
2.081375050355847856e-01
2.081375050355847856e-01
